doc_id,document,query,label,annotation_id,label_id,exp_split
1387945,"Justices Stephen Breyer, Sandra Day O'Connor and Anthony Kennedy disagreed.","Justices Anthony Kennedy, Sandra Day O'Connor and Stephen Breyer dissented.
",1,1387945_1388069,paraphrase,train
2965237,"Cool, moist air moved into Colorado early Thursday and brought precipitation to two wind-whipped wildfires that had forced thousands to flee and threatened several hundred homes.","Cool, moist air moved into Colorado overnight, raising hopes for firefighters battling two wind-whipped wildfires that forced thousands to flee and threatened hundreds of homes.
",1,2965237_2965069,paraphrase,train
347274,"The latest outbreak seems to have begun with one of the female patients, a transfer from Jen Chi Hospital in Taipei.","The outbreak seems to have begun with one of the roommates, a transfer from Taipei's Jen Chi Hospital.
",1,347274_347378,paraphrase,train
1724409,Its second-quarter earnings per share of 22 cents was slightly better than analysts' estimates of 19 cents a share and more than double its prediction in April.,"But an earnings per share of 22 cents was slightly better than analysts' estimates of 19 cents a share and more than double what Ford had predicted in April.
",1,1724409_1724310,paraphrase,train
1641154,"The board's final report, expected in late August, will stop short of assigning individual blame for the Columbia accident that killed seven astronauts, Gehman said.","The board's final report, which is expected in late August, will stop short of assigning individual blame for the accident .
",1,1641154_1641055,paraphrase,train
2840953,"Treasury prices rose slightly, sending the 10-year note yield down to 4.38 percent from 4.39 percent late Friday.","Treasury prices gained for the third day in a row, pushing the 10-year note yield down to 4.35 percent from 4.36 percent late Monday.
",1,2840953_2840899,paraphrase,train
826611,But it is clear that the Joint Intelligence Committee was not involved.,"This report was cleared by the Joint Intelligence Committee.
",0,826611_826464,semantic equivalence,train
2000409,Microsoft acquired Virtual PC when it bought the assets of Connectix earlier this year.,"Microsoft acquired Virtual PC from its developer, Connectix, earlier this year.
",1,2000409_2000365,paraphrase,train
983573,"PFP Legislator Kao Ming-chien (), the fifth Taiwanese expert invited by the WHO to join the conference, will arrive in Malaysia today.","Kao, the fifth Taiwanese expert invited by the WHO to attend the conference, however, was absent from the delegation.
",0,983573_983700,semantic equivalence,train
2090590,"Earlier, he told France Inter-Radio, ""I think we can now qualify what is happening as a genuine epidemic.""","""I think we can now qualify what is happening as a genuine epidemic,"" Health Minister Jean-Francois Mattei said on France Inter radio.
",1,2090590_2090456,paraphrase,train
1268103,SARS or severe acute respiratory syndrome emerged in November last year.,"Severe Acute Respiratory Syndrome has infected 8459 people, 805 of whom died.
",0,1268103_1268213,semantic equivalence,train
1983258,"Hines died of cancer Saturday in Los Angeles, publicist Allen Eichhorn said Sunday.","Hines died yesterday in Los Angeles of cancer, publicist Allen Eichorn said.
",1,1983258_1983180,paraphrase,train
2475319,"Sutherland is the 65-year-old computing pioneer who co-founded Evans & Sutherland, which made high-performance graphics computers.","Sutherland, 65, was a co-founder of Evans & Sutherland, an early maker of high-performance computers.
",1,2475319_2475452,paraphrase,train
1628189,"He said there was no indication, so far, that Gehring used his card for hotels, motels or other overnight stops.","There is no indication, so far, that Gehring used his card at any motel or overnight lodging, he said.
",1,1628189_1628166,paraphrase,train
2464878,"Negotiators talked with the boy for more than an hour, and SWAT officers surrounded the classroom, Bragdon said.","Officers talked with the boy for about an hour and a half, Bragdon said.
",0,2464878_2465098,semantic equivalence,train
1513394,"""There are some who feel that if they attack us, we may decide to leave prematurely,"" Mr Bush said at the White House.","""There are some who feel like conditions are such that they can attack us there,"" Bush told reporters at the White House on Wednesday.
",0,1513394_1513490,semantic equivalence,train
1686539,"That fire, the largest wildfire in state history, charred 469,000 acres and destroyed 491 homes in surrounding communities.","That fire devastated timber on the reservation, while charring 469,000 acres and destroying 491 homes in surrounding communities.
",0,1686539_1686168,semantic equivalence,train
1723480,"He listed LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line as toys that were stealing market share.","LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line all were stealing market share, he said.
",1,1723480_1723289,paraphrase,train
2129589,Bush said that he ordered the Treasury Department to freeze the assets after the suicide bombing in Jerusalem that killed 20 people Tuesday.,"Bush said in a statement that he ordered the U.S. Treasury Department to act following Tuesday's suicide bombing attack in Jerusalem, which killed 20 people.
",1,2129589_2129472,paraphrase,train
2617726,"""A lot of these are made-up stories,"" Schwarzenegger told NBC television.","""Well, first of all, a lot of these are made up stories,"" Mr. Schwarzenegger said.
",1,2617726_2618287,paraphrase,train
603159,"He said that President Bush's proposed Clean Air Act amendment, called the Clear Skies Initiative, would result in greater efficiency and therefore less pollution.","He said that by allowing power companies more flexibility, the Clear Skies Initiative would result in greater efficiency and therefore less pollution.
",0,603159_603135,semantic equivalence,train
2873361,"Gates dismissed the challenge from open-source programs such as Linux, which is gaining adherents in the public and private sectors.","But Gates dismissed the challenge coming from open-source programs, including those written for operating systems such as Linux.
",0,2873361_2873517,semantic equivalence,train
655516,"The global death toll approached 770 with more than 8,300 people sickened since the SARS virus first appeared in southern China in November.","The global death toll is 770 with more than 8300 people sickened since the severe acute respiratory syndrome virus first appeared in southern China in November.
",1,655516_655401,paraphrase,train
2530067,"Chances were, he said more than a week ago, he would see people who year after year pick the same place to sit.","Chances are, he will see people who year after year pick the same place to sit.
",1,2530067_2530487,paraphrase,train
1947412,"The appeal came as NATO was preparing to the take command of the 5,000 strong International Security Assistance Force (ISAF) on Monday.","The North Atlantic Treaty Organisation on Monday assumes command of the 4.600-strong International Security Assistance Force (ISAF) which is helping with security and reconstruction in the Afghan capital.
",0,1947412_1947484,semantic equivalence,train
69687,"Compared with the same quarter last year, Cisco earned 729 million, or 10 cents a share, on revenue of 4.82 billion.","Cisco reported earnings of 987 million, or 14 cents a share, on revenue of 4.62 billion for the quarter ending in April.
",1,69687_69610,paraphrase,train
2852505,"He adds: ""She started beating me with her hands about the head until I ran into the other room.""","""She started beating me with her hands about the head until I ran into the other room,"" Mr Gest says of one incident.
",1,2852505_2852372,paraphrase,train
2029542,"In the interview, Janet Racicot said she heard the thud from the kitchen, where she was getting a glass of water early Saturday morning.","Janet Racicot heard the thud from the kitchen, where she was getting a glass of water, she said in an interview Tuesday.
",1,2029542_2029603,paraphrase,train
2355787,After the war she spent three years in custody but tribunals cleared her of any wrongdoing.,"After the war, she spent three years under Allied arrest.
",0,2355787_2356027,semantic equivalence,train
3200940,"Jackson, 45, posted a 3 million bond and returned to Las Vegas, where he is filming a music video.","After posting 3 million bail, Jackson flew to Las Vegas, where he had been working on a video.
",1,3200940_3201393,paraphrase,train
667124,"""We make no apologies for finding every legal way possible to protect the American public from further terrorist attacks,"" she said.","""We make no apologies for finding every legal way possible to protect the American public from further terrorist attack,"" said Barbara Comstock, Justice Department spokeswoman.
",1,667124_666899,paraphrase,train
2213910,"The intelligence service, headed by Fujimori's spy chief, Vladimiro Montesinos, was accused of torture, drug trafficking and disappearances.","The head of the intelligence service under Mr. Fujimori, Vladimiro Montesinos, was accused of tortures and disappearances.
",1,2213910_2214019,paraphrase,train
640880,"""There's nothing we can do to stop"" the water flow, Stegman said.","""Right now, there is nothing we can do,"" Stegman said.
",0,640880_640597,semantic equivalence,train
404585,"Mr. Soros branded Mr. Snow's policy shift a ""mistake.""","Soros criticised Snow's policy shift as a ""mistake"".
",1,404585_404787,paraphrase,train
1268437,The Federal Open Market Committee meeting gets under way on Tuesday with a monetary policy decision due on Wednesday.,"The Federal Open Market Committee will end its two-day policy-setting meeting and announce its decision on Wednesday.
",1,1268437_1268577,paraphrase,train
2408619,Late last month Microsoft restricted access to its MSN Messenger network.,"Microsoft last month said it is updating its MSN Messenger service in October.
",0,2408619_2408559,semantic equivalence,train
3407279,"Rashidi Ahmad, 33, was found dead in his pickup truck after it crashed into a building at Lincolnshire and Williamsborough drives, near Franklin Boulevard.","Sheriff's deputies found Ahmad in his truck after it crashed into a building at Lincolnshire and Williamsborough drives, just south of the Sacramento city limits along Franklin Boulevard.
",1,3407279_3407314,paraphrase,train
2784891,Bolivia's army fought to stop columns of protesters from streaming into the food-starved capital on Wednesday as a popular uprising against the president spread.,"Bolivia's army fought to stop a column of dynamite-wielding miners from streaming into the besieged capital on Wednesday, leaving two dead as a popular uprising against the President spread.
",0,2784891_2784624,semantic equivalence,train
231001,Both Mr Blair and Foreign Secretary Jack Straw have denied that Britain had reneged on plans to involve the UN in the reconstruction of Iraq.,"Mr Blair and the Foreign Secretary, Jack Straw, have denied Ms Short's claims that Britain has reneged on plans to involve the UN in the reconstruction of Iraq.
",1,231001_231030,paraphrase,train
2232494,"They include two Kuwaitis and six Palestinians with Jordanian passports with the remainder Iraqis and Saudis, the official said.","Two Kuwaitis and six Palestinians with Jordanian passports were among the suspects, the official said.
",0,2232494_2232543,semantic equivalence,train
1988217,"Johnson and four other protesters were arrested soon afterward for blocking the roadway, a state misdemeanor.","Johnson and four other protesters, ages 69 to 86, were arrested for blocking the roadway.
",0,1988217_1988201,semantic equivalence,train
3438092,"The government has chosen three companies to develop plans to protect commercial aircraft from shoulder-fired missile attacks, homeland security officials announced Tuesday.","The Department of Homeland Security announced Tuesday that it has selected three companies to continue research into ways to thwart shoulder-fired missile attacks on U.S. commercial aircraft.
",1,3438092_3438142,paraphrase,train
1466129,Vivendi argues the agreement had not been approved by the board and that the payoff was inappropriate given the state of Vivendi's finances when new CEO Jean-Rene Fourtou took over.,"Vivendi argues the agreement was not approved by its board and that the payoff was inappropriate given the state of Vivendi's finances at the time.
",1,1466129_1466006,paraphrase,train
2923681,"Two Americans killed in a recent ambush in Afghanistan were contract employees of the CIA, the agency said Tuesday.","Two CIA operatives have been killed in an ambush in Afghanistan, the CIA said yesterday.
",1,2923681_2923670,paraphrase,train
3445922,"Over the weekend, NASA landed a six-wheeled robot on Mars to study the planet.","Last Saturday, a six-wheeled robot developed by NASA landed on Mars and began sending back images of the planet.
",1,3445922_3445856,paraphrase,train
539640,"Mr Charlton was in the third aisle when a man in a brown suit raced past him with his hands in the air, armed with the stakes.","He said a man in the seventh row in a ""brown suit raced past me with his hands raised in the air"" armed with sharp stakes.
",1,539640_539371,paraphrase,train
1536566,"On Wednesday, Judge Pollack dismissed another case, this one against Merrill Lynch investors in the firm's Global Technology Fund.","On Wednesday, Judge Pollack dismissed a similar class-action lawsuit filed by investors who lost money in Merrill's Global Technology fund.
",1,1536566_1536602,paraphrase,train
3092148,"Overall control will be wielded by a national security council, headed by Mr Arafat.","The other six security agencies will report to a National Security Council headed by Arafat.
",0,3092148_3092128,semantic equivalence,train
758335,"Congress twice passed partial birth bans, but former President Bill Clinton (news - web sites), citing the need for a health exception, vetoed both measures.","Congress passed the measure twice and President Bill Clinton (news - web sites), citing the lack of a health exception, vetoed it.
",1,758335_758269,paraphrase,train
1307707,The Syrian government has said nothing in public about the raid.,"The Syrian government has had no public reaction to the clash.
",1,1307707_1307622,paraphrase,train
2483416,"Hackett and Rossignol did not know each other and Hackett had no connection to Colby, Doyle said.","State police Lt. Timothy Doyle said Hackett and Rossignol did not know each other, and that Hackett had no connection to the college.
",1,2483416_2483366,paraphrase,train
2679225,"At another point, Mr. Bush said: ""The choice was up to the dictator, and he chose poorly.","""The choice was up to the dictator and he chose poorly,"" Mr Bush said.
",1,2679225_2679025,paraphrase,train
2286593,"Two hours earlier, they had recovered the body of Melissa Rogers, 33, of Liberty, Mo.","Just before dawn Tuesday, searchers found the body of Melissa Rogers, 33, of Liberty, Mo.
",1,2286593_2286504,paraphrase,train
495996,"But JT was careful to clarify that it was ""not certain about the outcome of the discussion at this moment.""","""However, we are not certain about the outcome of the discussion at this moment.""
",0,495996_496023,semantic equivalence,train
2527952,"Median household income declined 1.1 percent between 2001 and 2002 to 42,409.","The median household earned income fell 500 over the same period to 42,400.
",1,2527952_2527760,paraphrase,train
2082070,"President Bush called the blackout ""a wake-up call"" for Americans about the nation's outdated power grid.","President George Bush called the blackout ""a wake-up call"" to modernise the nation's power-sharing system.
",1,2082070_2081886,paraphrase,train
3153783,"Eugene Uhl followed his father and grandfather into the military, his mother said.","She said her son followed his father and grandfather into the military.
",1,3153783_3153726,paraphrase,train
2380521,"The main change, said Jim Walton, CNN's president, is a fundamental shift in the way CNN collects its news.","The main change, said CNN president Jim Walton, was a fundamental shift in the way the network collected its news.
",1,2380521_2380281,paraphrase,train
1809381,"The federal government intends to introduce legislation later this year that will ban unsolicited commercial e-mail, the Minister for Communications and Information Technology, Senator Richard Alston announced today.","Australia will introduce legislation later this year to ban spam, the Minister for Communications, Information Technology and the Arts, Senator Richard Alston, announced today.
",1,1809381_1809368,paraphrase,train
2635271,Legal experts said the case may mark the first time a parent has been convicted of contributing to a child's suicide.,"Experts said the case marks one of the first times in which a parent was charged with contributing to a child's suicide.
",1,2635271_2635090,paraphrase,train
3064953,Five 17-year-olds have been charged with robbery and impersonating a police officer.,"All five suspects were charged with robbery and criminal impersonation of a police officer.
",1,3064953_3064992,paraphrase,train
578185,Doctors have speculated that estrogen protects against cell damage and improves blood flow.,"Their belief was based on speculation that estrogen prevents cell damage and improves blood flow.
",1,578185_578532,paraphrase,train
2608381,They fear the treatment would leave 12-year-old Parker Jensen sterile and stunt his growth.,"The Jensens have said they fear the treatment would stunt Parker's growth and leave him sterile.
",1,2608381_2608419,paraphrase,train
2637178,"No charges have been filed in those deaths, but prosecutor David Lupas said authorities were making progress in the case.","No charges have been filed in those deaths, but Luzerne County District Attorney David Lupas said authorities were ""continuing to make significant progress"" in the case.
",1,2637178_2637350,paraphrase,train
2056695,"Costner plays Charlie Waite, a cowboy with a violent past.","In ""Open Range,"" Costner plays a cowboy who works with cattleman Robert Duvall.
",0,2056695_2056127,semantic equivalence,train
2694821,"""You know I have always tried to be honest with you and open about my life,"" Limbaugh, 52, said during a stunning admission aired nationwide.","""You know I have always tried to be honest with you and open about my life,"" Limbaugh said Friday on his program.
",1,2694821_2694682,paraphrase,train
3034432,"The Turkish troops also could be targets for attack, the ambassador acknowledged.","Turkish troops almost surely would become targets for terrorists, the ambassador said.
",1,3034432_3034387,paraphrase,train
377408,You can reach her at (248) 647-7221 or send e-mail to lberman@detnews.com.,"You can reach George Hunter at (313) 222-2027 or ghunter@detnews.com.
",0,377408_377367,semantic equivalence,train
2224622,"The indictment ``strikes at one of the very top targets in the drug trafficking world,'' said U.S. Attorney Marcos Jimenez.","The newly unsealed 32-count indictment alleges money laundering and conspiracy and ""strikes at one of the very top targets in the drug-trafficking world,"" Jiménez said.
",1,2224622_2224687,paraphrase,train
2581013,"Lee, 33, told the newspaper that the girl had dragged the food, toys and other things into her mother's bedroom, where he found her.","Lee, 33, said the girl had dragged the food, toys and other things into her mother's bedroom.
",0,2581013_2580985,semantic equivalence,train
2204550,"Microsoft presented several options at the meeting, the consortium said in the statement.","Microsoft officials presented ""several options"" it is considering, the W3C posting said.
",1,2204550_2204582,paraphrase,train
1428181,"About 25 governments have signed in the last four months, about half of those in the last three weeks.","According to the State Department list, about 25 nations have signed bilateral agreements in the past four months, about half in the past three weeks.
",1,1428181_1428275,paraphrase,train
2439719,"""The committee will define the role of the interim chairman and recommend an individual to fill that role,"" said lead director H. Carl McCall in a statement.","""The committee will define the role of the interim chairman and recommend an individual to fill that role,"" said Carl McCall, the lead director of the NYSE board.
",1,2439719_2439791,paraphrase,train
3270885,"Some 55 gang members and associates were arrested in a coordinated sweep across the West on Wednesday, some for charges not related to the casino brawl.","About 57 gang members and associates were arrested across the West on Wednesday, some on charges not related to the casino brawl.
",1,3270885_3270862,paraphrase,train
701341,"Sirius recently began carrying National Public Radio, a deal pooh-poohed by XM because it doesn't include popular shows like ""All Things Considered"" and ""Morning Edition.""","Sirius carries National Public Radio, although it doesn't include popular shows such as ""All Things Considered"" and ""Morning Edition.""
",0,701341_701234,semantic equivalence,train
1369900,"At the hearing yesterday, High Court Judge Frank Kapanda ordered the men immediately released on bail, evidently unaware they had already left the country.","At a hearing Wednesday morning, High Court Judge Frank Kapanda ordered the men released on bail immediately.
",0,1369900_1369751,semantic equivalence,train
3258665,Former Secretary of State Bill Jones has also expressed interest in the race but has not yet announced plans.,"Former Secretary of State Bill Jones, another potential major candidate, had not divulged his plans Tuesday.
",1,3258665_3258734,paraphrase,train
2110325,"Lt. Scotty Smither, a county firefighter, was struck by lightning.","A county firefighter, was struck by lightning and was in stable condition at Frankfort Regional Medical Center.
",0,2110325_2110199,semantic equivalence,train
3171466,"""The flu season has had an earlier onset than we've seen in many years,"" said Julie Gerberding, director of the Centers for Disease Control and Prevention in Atlanta.","We're seeing some very high levels of widespread flu infections in some places,"" said Dr. Julie Gerberding, director of the federal Centers for Disease Control and Prevention.
",0,3171466_3171578,semantic equivalence,train
651796,Johnsons site is www.katyjohnson .com. Maxs is www.tuckermax.com.,"Ms. Johnson's site is www.katyjohnson .com. Mr. Max's is www.tuckermax.com.
",1,651796_651731,paraphrase,train
380073,"Gold's rise pulled other precious metals higher, shunting silver to 4.81/83 an ounce from 4.77/79 last quoted in New York.","Gold's bounce pulled other precious metals higher, sending silver to 4.83/85 an ounce from 4.80/82 last quoted in New York.
",0,380073_379924,semantic equivalence,train
166426,"Trade deals between manufacturers and grocery retailers or distributors have long been governed by complicated contracts that offer retailers discounts, money for advertising or payments for prominent shelf space.","Manufacturers and grocers or distributors have a long history of complicated contracts offering retailers discounts, money for advertising or payments for prominent shelf space.
",1,166426_166354,paraphrase,train
1095653,"Based on the history and success of The Winston in Charlotte, I believe theres no place but Lowes Motor Speedway that can do it justice.","""Based on the history and success of The Winston in Charlotte, I believe there's no place but Lowe's Motor Speedway that can do it justice.""
",1,1095653_1095781,paraphrase,train
2797254,It was the first speech by a US president to a joint session of the Philippines Congress since 1960.,"President Bush on Saturday became the first American president to address a joint session of the Philippine National Congress since Dwight Eisenhower in 1960.
",1,2797254_2797312,paraphrase,train
1013480,We think they have the right to choose.,"""We think PeopleSoft customers deserve the right to choose,"" Ellison said.
",1,1013480_1013210,paraphrase,train
1927422,"Pressed for details, Mr Warner said: ""All six of them are dead, we were told by Harold and his group"".","""All six of them are dead, we were told by Harold and his group,"" Warner said.
",1,1927422_1927553,paraphrase,train
2352216,Both rebels and government forces have been accused of pillaging villages in Liberia's countryside despite the peace agreement.,"Both rebels and government forces, including those loyald to Taylor, have been accused of pillaging villages in Liberia's countryside despite a peace deal.
",1,2352216_2351995,paraphrase,train
171788,"He worked out how to get through the bone with his cheap ""multitool""-type knife, made duller from futile attempts to scratch away at the rock.","He worked out how to get through the bone with his ``multi-tool''-type knife, made duller by futile attempts to chip away at the rock.
",1,171788_171546,paraphrase,train
58543,"The tech-heavy Nasdaq Stock Markets composite index added 14.17 points or 0.94 per cent to 1,517.05.","The Nasdaq Composite index, full of technology stocks, was lately up around 18 points.
",0,58543_58516,semantic equivalence,train
2522124,"The juvenile arrested yesterday allegedly authored a variant of the worm known as ""RPCSDBOT.""","The variant the juvenile allegedly created was known as ""RPCSDBOT.""
",1,2522124_2522202,paraphrase,train
1027516,"""I believe it is my duty to not only represent Australia but the people of the world as one as a stance against terrorism,"" he replied.","""I believe it is my duty to not only represent Australia but the people of the world as one to take a stance against terrorism. ""
",1,1027516_1027116,paraphrase,train
986927,"A draft statement, obtained by Reuters on Friday, stopped short of endorsing the U.S. charge but said some aspects of Iran's programme raised ""serious concern"".","The EU statement stopped short of endorsing the U.S. charge that Tehran is seeking nuclear weapons but said some aspects of Iran's programme raised ""serious concern"".
",1,986927_986603,paraphrase,train
323440,"Jim Eisenbrandt, Wittig's attorney, also was not available for comment immediately; his secretary said he was reviewing the report.","A secretary for James Eisenbrandt, Wittig's attorney, said Eisenbrandt was reviewing the report this morning.
",0,323440_323515,semantic equivalence,train
1580901,"British ministers have been asked to explain why they gave undue prominence to the claim that Saddam Hussein could deploy chemical or biological weapons ""within 45 minutes"".","Ahead of the war, Blair cited British intelligence information that Saddam Hussein could deploy deadly chemical and biological weapons within 45 minutes.
",0,1580901_1580702,semantic equivalence,train
2239197,Staff writers Selwyn Crawford and Colleen McCain Nelson and Brian Anderson of DallasNews.com contributed to this report.,"Staff writers Brandon Formby and Colleen McCain Nelson contributed to this report.
",0,2239197_2239088,semantic equivalence,train
1789130,"SCO intends to provide them with choices to help them run Linux in a legal and fully paid-for way, he said.","We intend to provide them with choices to help them run Linux in a legal and fully-paid for way.""
",1,1789130_1789041,paraphrase,train
1684216,Bush said the United States was reviewing documents and interviewing Iraqis in an intensive effort to support the still unproven claim that Saddam had forbidden weapons.,"Bush said the United States was reviewing documents and interviewing Iraqis in an effort to support the administration's still unproven claim that Saddam Hussein had weapons of mass destruction.
",1,1684216_1684179,paraphrase,train
2643264,"South Asia follows, with 1.1 millions youths infected — 62 percent of them female.","Of the 1.1 million infected in south Asia, 62% are female.
",1,2643264_2643170,paraphrase,train
2854480,Researchers have identified roughly 130 genes on chromosome six that may predispose humans to certain diseases.,"Beck and his team have identified roughly 130 genes that somehow cause or predispose humans to certain diseases.
",1,2854480_2854525,paraphrase,train
839301,"Palestinian Prime Minister Mahmoud Abbas told Palestinian Satellite TV the helicopter strike was a ""terrorist attack.""","Palestinian Prime Minister Mahmoud Abbas denounced the helicopter strike as a ""criminal and terrorist"" Israeli attack.
",1,839301_839710,paraphrase,train
1690838,"Government bonds sold off sharply after Greenspan told Congress on Tuesday that the U.S. economy ""could very well be embarking on a period of extended growth"".","Greenspan told Congress on Tuesday the U.S. economy ""could very well be embarking on a period of sustained growth"".
",0,1690838_1690632,semantic equivalence,train
3089073,"This is what Dr. Dean said: ""I still want to be the candidate for guys with Confederate flags in their pickup trucks.","He told the Register: ""I still want to be the candidate for guys with Confederate flags in their pickup trucks.""
",1,3089073_3089213,paraphrase,train
3444661,A picture of the doctor's son holding the guitar appeared in the National Enquirer just two weeks after George died.,"A photograph of the doctor's son holding the guitar appeared in the National Enquirer two weeks after Harrison's death.
",1,3444661_3444792,paraphrase,train
1534078,Mayor Mike Bloomberg weighs in former football star William 'The Refrigerator' Perry for the 88th annual Nathan's Famous Fourth of July Hot Dog Eating Contest.,"Ex-Bears star William 'the Refrigerator' Perry competes in the Nathan's Famous Fourth of July Hot Dog Eating Contest Friday.
",1,1534078_1533998,paraphrase,train
587502,Stocks had surged on Tuesday as economic reports pointed to a thriving housing market and an uptick in consumer confidence.,"Wall Street enjoyed a hefty rally on Tuesday as economic reports pointed to a thriving housing market and an uptick in consumer confidence.
",1,587502_587614,paraphrase,train
1754660,A senior Administration official who briefed journalists on Friday said neither Mr Bush nor National Security Adviser Condoleezza Rice read the estimate in its entirety.,"The senior administration official said neither Bush nor National Security Adviser Condoleezza Rice read the entire National Intelligence Estimate.
",1,1754660_1754722,paraphrase,train
581577,"Shares of Mandalay closed down eight cents to 29.42, before the earnings were announced.","Shares of Mandalay closed down 8 cents at 29.42 Thursday.
",0,581577_581596,semantic equivalence,train
2834738,"Three each came from Africa, Asia and Latin America.","But 62% of Catholics live in Africa, Asia and Latin America.
",0,2834738_2834791,semantic equivalence,train
1684863,"Muhammad will stand trial for the Oct. 9 slaying of Dean Harold Meyers, 53.","Muhammad, 42, is charged in the Oct. 9 slaying of Dean H. Meyers, 53, at a gas station in Manassas.
",0,1684863_1685118,semantic equivalence,train
559424,"You have to dig deep and come up with the goods against guys who are out there competing with you.""","You have to dig deep and come up with the goods against guys that are out there competing with the best of us.
",1,559424_559879,paraphrase,train
2727213,The consensus estimate of analysts polled by Thomson First Call called for a profit of 1.70 per share.,"Analysts polled by Reuters Research, a unit of Reuters Group Plc, on average forecast profit of 1.69 per share.
",1,2727213_2727379,paraphrase,train
1471951,"Poland has finished assembling a 9,200-strong multinational stabilisation force it will command in central and southern Iraq, Defence Minister Jerzy Szmajdzinski said on Wednesday.","The advance guard of the 9,200-strong multinational stabilization force Poland will command in central and southern Iraq left Wednesday on the country's biggest military mission in nearly 60 years.
",0,1471951_1471935,semantic equivalence,train
953684,"The broader Standard & Poor's 500 Index .SPX ended up 1.03 points, or 0.10 percent, at 998.51, ending at its highest since late June 2002.","The broader Standard & Poor's 500 Index .SPX was off 1.67 points, or 0.17 percent, at 995.81.
",0,953684_953760,semantic equivalence,train
249655,"Shares in Tellabs were up 16 cents, or 2.2 percent, at 7.34 in morning trading on Nasdaq.","Shares in Tellabs, after initially rising, were unchanged at 7.18 on Nasdaq shortly after midday.
",0,249655_249749,semantic equivalence,train
2861783,Columbine gunman Dylan Klebold is shown firing a sawed-off shotgun in a video tape released by the Jefferson County Sheriff's Department.,"Harris also appears in the tape released Wednesday by the Jefferson County Sheriff's Office.
",0,2861783_2862110,semantic equivalence,train
222987,"The yield fell 2 basis points to 1.41 percent, after reaching 1.4 percent on May 8, the lowest since March 12.","The yield fell 7 basis points to 3.61 percent, the lowest since March 12 and within 7 basis points of a 45-year low.
",0,222987_222901,semantic equivalence,train
1598662,The artists say the plan will harm French culture and punish those who need help most--performers who have a hard time lining up work.,"Artists are worried the plan would harm those who need help most - performers who have a difficult time lining up shows.
",1,1598662_1598729,paraphrase,train
2760410,"Excluding the impact of accounting changes, Ford would have earned 13 cents a share.","Excluding the 56 million charge and the accounting change, Ford's third-quarter earnings amounted to 15 cents a share.
",0,2760410_2760324,semantic equivalence,train
3067866,"Sharon says he is willing to free the two as holding them will not bring back Arad, who Israel believes is held by Iran.","Sharon has said he is willing to free Dirani and Obeid because holding them will not bring back Arad, who Israel believes is held by Iran.
",1,3067866_3067845,paraphrase,train
1098141,PeopleSoft also said it expects the acquisition to close in the third calendar quarter of 2003.,"PeopleSoft said the JD Edwards acquisition would close in the third quarter.
",1,1098141_1097919,paraphrase,train
173827,The dollar was also helped by concerns about possible yen- selling intervention by Japanese authorities.,"The dollar was helped on Friday by talk of yen-selling intervention by Japanese authorities on Thursday and Friday.
",1,173827_173719,paraphrase,train
1123342,State health officials said Monday a young northeast Kansas woman likely has the state's first case of monkeypox among humans or animals.,"Health officials confirmed Tuesday that a northeast Kansas woman has the state's first case of monkeypox and the first case west of the Mississippi River.
",0,1123342_1123317,semantic equivalence,train
1615248,"""It's hard to believe that we live in a society where parents wouldn't be notified of an abortion, which is a very profound decision.""","""It's hard to imagine we live in a society where parents wouldn't be notified of an abortion,"" Bush said.
",0,1615248_1615008,semantic equivalence,train
2054464,"After hours of debate, the Senate passed the reform package 32-4.","The House passed the bill 87-26 after the Senate approved it, 32-4.
",0,2054464_2054792,semantic equivalence,train
607207,"Despite such optimism, Taiwan's SARS crisis threatened to whirl out of control this month.","Despite such optimism, Taiwan's SARS crisis threatened to whirl out of control in the last week of May.
",1,607207_607083,paraphrase,train
167471,"Baer said he had concluded that lawyers for the two victims ""have shown, albeit barely . . . that Iraq provided material support to bin Laden and al-Qaida.""","Judge Harold Baer concluded Wednesday that lawyers for two victims ""have shown, albeit barely ... that Iraq provided material support to bin Laden and al-Qaida.""
",1,167471_167369,paraphrase,train
2658336,He'll present his proposals to the state Legislature in January.,"The governor will present his budget proposals to the General Assembly in January.
",1,2658336_2658427,paraphrase,train
2049267,"Washington is wary of involvement, given its commitments in Afghanistan and Iraq.","The United States is wary of deep involvement in Liberia given commitments in Afghanistan and Iraq.
",1,2049267_2049335,paraphrase,train
2490925,But U.S. District Judge Joseph DiClerico denied their request in a brief ruling.,"In a brief ruling, US District Judge Joseph A. DiClerico Jr. denied their motion for an injunction.
",1,2490925_2490771,paraphrase,train
1446259,"Harry Potter and the Order of the Phoenix, by J.K. Rowling, Scholastic, 870 pages, 29.99.","In ''The Order of the Phoenix,'' Harry is 15, and fully a teenager at last.
",0,1446259_1445947,semantic equivalence,train
782003,"Also Thursday, the NYSE's board elected six new directors _ three non-industry representatives and three industry representatives.","Also Thursday, the NYSE's board elected six new directors to the board and re-elected six others.
",0,782003_782027,semantic equivalence,train
